source	target	weight	type	network_type
Ctenopharyngodon idella	Oncorhynchus mykiss	0.0		Chronic
Ctenopharyngodon idella	Salmo salar	0.0		Chronic
Ctenopharyngodon idella	Salmo trutta	0.0		Chronic
Curculionidae	Anguilla anguilla	0.0		Chronic
Curculionidae	Carassius auratus	0.0		Chronic
Curculionidae	Carassius carassius	0.0		Chronic
Curculionidae	Cyprinus carpio	0.0		Chronic
Curculionidae	Oncorhynchus mykiss	0.0		Chronic
Curculionidae	Salmo salar	0.0		Chronic
Curculionidae	Salmo trutta	0.0		Chronic
Cyclopidae	Oncorhynchus tshawytscha	0.0		Chronic
Cyclopoida	Carassius auratus	0.0		Chronic
Cyclopoida	Clarias gariepinus	0.0		Chronic
Cyclopoida	Dicentrarchus labrax	0.0		Chronic
Cyclopoida	Lepomis macrochirus	0.0		Chronic
Cyclopoida	Micropterus salmoides	0.0		Chronic
Cyclopoida	Oncorhynchus aguabonita	0.0		Chronic
Cyclopoida	Oncorhynchus mykiss	0.0		Chronic
Cyclopoida	Salmo trutta	0.0		Chronic
Cyclopoida	Sparus aurata	0.0		Chronic
Cyprinella lutrensis	Micropterus salmoides	0.0		Chronic
Cyprinus carpio	Anguilla anguilla	0.0		Chronic
Cyprinus carpio	Channa striata	0.0		Chronic
Cyprinus carpio	Ictalurus punctatus	0.0		Chronic
Cyprinus carpio	Lates calcarifer	0.0		Chronic
Cyprinus carpio	Lepomis macrochirus	0.0		Chronic
Cyprinus carpio	Micropterus salmoides	0.0		Chronic
Cyprinus carpio	Oncorhynchus mykiss	0.0		Chronic
Cyprinus carpio	Salmo salar	0.0		Chronic
Cyprinus carpio	Salmo trutta	0.0		Chronic
Daphnia magna	Carassius carassius	0.0		Chronic
Daphnia magna	Danio rerio	0.0		Chronic
Daphnia pulex	Gadus morhua	0.0		Chronic
Daphnia pulex	Lepomis macrochirus	0.0		Chronic
Daphnia pulex	Micropterus salmoides	0.0		Chronic
Diamesa zernyi	Salmo trutta	0.0		Chronic
Diaphanosoma brachyurum	Gadus morhua	0.0		Chronic
Diaphanosoma brachyurum	Micropterus salmoides	0.0		Chronic
Dinophyceae	Anguilla anguilla	0.0		Chronic
Dinophyceae	Oreochromis niloticus	0.0		Chronic
Diptera	Acipenser baerii	0.0		Chronic
Diptera	Channa striata	0.0		Chronic
Diptera	Clarias gariepinus	0.0		Chronic
Diptera	Cyprinus carpio	0.0		Chronic
Diptera	Danio rerio	0.0		Chronic
Diptera	Dicentrarchus labrax	0.0		Chronic
Diptera	Ictalurus punctatus	0.0		Chronic
Diptera	Lepomis macrochirus	0.0		Chronic
Diptera	Micropterus salmoides	0.0		Chronic
Diptera	Oncorhynchus gorbuscha	0.0		Chronic
Diptera	Oncorhynchus mykiss	0.0		Chronic
Diptera	Oncorhynchus tshawytscha	0.0		Chronic
Diptera	Poecilia reticulata	0.0		Chronic
Diptera	Rhamdia quelen	0.0		Chronic
Diptera	Salmo salar	0.0		Chronic
Diptera	Salmo trutta	0.0		Chronic
Diptera	Trichopodus pectoralis	0.0		Chronic
Dreissena polymorpha	Anguilla anguilla	0.0		Chronic
Dreissena polymorpha	Cyprinus carpio	0.0		Chronic
Elmidae	Anguilla anguilla	0.0		Chronic
Elmidae	Carassius auratus	0.0		Chronic
Elmidae	Carassius carassius	0.0		Chronic
Elmidae	Cyprinus carpio	0.0		Chronic
Elmidae	Oncorhynchus mykiss	0.0		Chronic
Elmidae	Salmo salar	0.0		Chronic
Elmidae	Salmo trutta	0.0		Chronic
Elodea canadensis	Ctenopharyngodon idella	0.0		Chronic
Enallagma cyathigerum	Anguilla anguilla	0.0		Chronic
Enallagma cyathigerum	Carassius auratus	0.0		Chronic
Enallagma cyathigerum	Carassius carassius	0.0		Chronic
Enallagma cyathigerum	Cyprinus carpio	0.0		Chronic
Enallagma cyathigerum	Micropterus salmoides	0.0		Chronic
Enallagma cyathigerum	Oncorhynchus mykiss	0.0		Chronic
Enallagma cyathigerum	Salmo salar	0.0		Chronic
Enallagma cyathigerum	Salmo trutta	0.0		Chronic
Ephemeroptera	Acipenser baerii	0.0		Chronic
Ephemeroptera	Acipenser ruthenus	0.0		Chronic
Ephemeroptera	Anguilla anguilla	0.0		Chronic
Ephemeroptera	Gambusia holbrooki	0.0		Chronic
Ephemeroptera	Ictalurus punctatus	0.0		Chronic
Ephemeroptera	Lepomis macrochirus	0.0		Chronic
Ephemeroptera	Micropterus salmoides	0.0		Chronic
Ephemeroptera	Oncorhynchus mykiss	0.0		Chronic
Ephemeroptera	Oncorhynchus tshawytscha	0.0		Chronic
Ephemeroptera	Oreochromis niloticus	0.0		Chronic
Ephemeroptera	Poecilia reticulata	0.0		Chronic
Ephemeroptera	Procambarus clarkii	0.0		Chronic
Ephemeroptera	Rhamdia quelen	0.0		Chronic
Ephemeroptera	Salmo salar	0.0		Chronic
Ephemeroptera	Salmo trutta	0.0		Chronic
Epithemia sp.	Palaemon elegans	0.0		Chronic
Eurytemora affinis	Gadus morhua	0.0		Chronic
Faxonius rusticus	Lepomis macrochirus	0.0		Chronic
Filinia longiseta	Oreochromis niloticus	0.0		Chronic
Forficula auricularia	Salmo trutta	0.0		Chronic
Formicidae	Acipenser baerii	0.0		Chronic
Formicidae	Ictalurus punctatus	0.0		Chronic
Formicidae	Oncorhynchus mykiss	0.0		Chronic
Fucus serratus	Palaemon elegans	0.0		Chronic
Fucus serratus	Paracentrotus lividus	0.0		Chronic
Fungi	Anguilla anguilla	0.0		Chronic
Gadus morhua	Anguilla anguilla	0.0		Chronic
Gadus morhua	Salmo trutta	0.0		Chronic
Galaxias maculatus	Oncorhynchus mykiss	0.0		Chronic
Gambusia affinis	Micropterus salmoides	0.0		Chronic
Gambusia affinis	Oreochromis niloticus	0.0		Chronic
Gambusia holbrooki	Micropterus salmoides	0.0		Chronic
Gammarus balcanicus	Anguilla anguilla	0.0		Chronic
Gammarus balcanicus	Carassius auratus	0.0		Chronic
Gammarus balcanicus	Carassius carassius	0.0		Chronic
Gammarus balcanicus	Cyprinus carpio	0.0		Chronic
Gammarus balcanicus	Micropterus salmoides	0.0		Chronic
Gammarus balcanicus	Oncorhynchus mykiss	0.0		Chronic
Gammarus balcanicus	Salmo salar	0.0		Chronic
Gammarus balcanicus	Salmo trutta	0.0		Chronic
Gammarus fasciatus	Lepomis macrochirus	0.0		Chronic
Gammarus fossarum	Anguilla anguilla	0.0		Chronic
Gammarus fossarum	Carassius auratus	0.0		Chronic
Gammarus fossarum	Carassius carassius	0.0		Chronic
Gammarus fossarum	Cyprinus carpio	0.0		Chronic
Gammarus fossarum	Micropterus salmoides	0.0		Chronic
Gammarus fossarum	Oncorhynchus mykiss	0.0		Chronic
Gammarus fossarum	Salmo salar	0.0		Chronic
Gammarus fossarum	Salmo trutta	0.0		Chronic
Gammarus lacustris	Anguilla anguilla	0.0		Chronic
Gammarus lacustris	Carassius auratus	0.0		Chronic
Gammarus lacustris	Carassius carassius	0.0		Chronic
Gammarus lacustris	Cyprinus carpio	0.0		Chronic
Gammarus lacustris	Micropterus salmoides	0.0		Chronic
Gammarus lacustris	Oncorhynchus mykiss	0.0		Chronic
Gammarus lacustris	Salmo salar	0.0		Chronic
Gammarus lacustris	Salmo trutta	0.0		Chronic
Gammarus pulex	Anguilla anguilla	0.0		Chronic
Gammarus pulex	Carassius auratus	0.0		Chronic
Gammarus pulex	Carassius carassius	0.0		Chronic
Gammarus pulex	Cyprinus carpio	0.0		Chronic
Gammarus pulex	Micropterus salmoides	0.0		Chronic
Gammarus pulex	Oncorhynchus mykiss	0.0		Chronic
Gammarus pulex	Salmo salar	0.0		Chronic
Gammarus pulex	Salmo trutta	0.0		Chronic
Gasterosteus aculeatus	Anguilla anguilla	0.0		Chronic
Gasterosteus aculeatus	Gadus morhua	0.0		Chronic
Gasterosteus aculeatus	Micropterus salmoides	0.0		Chronic
Gasterosteus aculeatus	Oncorhynchus mykiss	0.0		Chronic
Gasterosteus aculeatus	Oncorhynchus tshawytscha	0.0		Chronic
Gasterosteus aculeatus	Salmo salar	0.0		Chronic
Gasterosteus aculeatus	Salmo trutta	0.0		Chronic
Gastropoda	Anguilla anguilla	0.0		Chronic
Gastropoda	Channa striata	0.0		Chronic
Gastropoda	Chimaera monstrosa	0.0		Chronic
Gastropoda	Clarias gariepinus	0.0		Chronic
Gastropoda	Cyprinus carpio	0.0		Chronic
Gastropoda	Gadus morhua	0.0		Chronic
Gastropoda	Homarus americanus	0.0		Chronic
Gastropoda	Ictalurus punctatus	0.0		Chronic
Gastropoda	Lateolabrax japonicus	0.0		Chronic
Gastropoda	Lepomis macrochirus	0.0		Chronic
Gastropoda	Lithobates catesbeianus	0.0		Chronic
Gastropoda	Macrobrachium rosenbergii	0.0		Chronic
Gastropoda	Micropterus salmoides	0.0		Chronic
Gastropoda	Mylopharyngodon piceus	0.0		Chronic
Gastropoda	Oncorhynchus gorbuscha	0.0		Chronic
Gastropoda	Oncorhynchus mykiss	0.0		Chronic
Gastropoda	Pagrus auratus	0.0		Chronic
Gastropoda	Penaeus monodon	0.0		Chronic
Gastropoda	Procambarus clarkii	0.0		Chronic
Gastropoda	Salmo trutta	0.0		Chronic
Gastropoda	Sparus aurata	0.0		Chronic
Gastropoda	Trichopodus pectoralis	0.0		Chronic
Gerridae	Anguilla anguilla	0.0		Chronic
Gerridae	Carassius auratus	0.0		Chronic
Gerridae	Carassius carassius	0.0		Chronic
Gerridae	Cyprinus carpio	0.0		Chronic
Gerridae	Oncorhynchus mykiss	0.0		Chronic
Gerridae	Salmo salar	0.0		Chronic
Gerridae	Salmo trutta	0.0		Chronic
Gobiomorphus cotidianus	Oncorhynchus mykiss	0.0		Chronic
Gyraulus parvus	Carassius carassius	0.0		Chronic
Hemiptera	Danio rerio	0.0		Chronic
Hemiptera	Ictalurus punctatus	0.0		Chronic
Hemiptera	Lates calcarifer	0.0		Chronic
Hemiptera	Lepomis macrochirus	0.0		Chronic
Hemiptera	Oncorhynchus mykiss	0.0		Chronic
Hemiptera	Oncorhynchus tshawytscha	0.0		Chronic
Hemiptera	Poecilia reticulata	0.0		Chronic
Heptageniidae	Anguilla anguilla	0.0		Chronic
Heptageniidae	Carassius auratus	0.0		Chronic
Heptageniidae	Carassius carassius	0.0		Chronic
Heptageniidae	Cyprinus carpio	0.0		Chronic
Heptageniidae	Oncorhynchus mykiss	0.0		Chronic
Heptageniidae	Salmo salar	0.0		Chronic
Heptageniidae	Salmo trutta	0.0		Chronic
Heterandria formosa	Ictalurus punctatus	0.0		Chronic
Heteromastus filiformis	Gadus morhua	0.0		Chronic
Hippoglossus hippoglossus	Gadus morhua	0.0		Chronic
Homarus americanus	Gadus morhua	0.0		Chronic
Homarus gammarus	Homarus americanus	0.0		Chronic
Homoptera	Oncorhynchus tshawytscha	0.0		Chronic
Homoptera	Salmo salar	0.0		Chronic
Hyalella azteca	Ictalurus punctatus	0.0		Chronic
Hyalella azteca	Lepomis macrochirus	0.0		Chronic
Hyalella azteca	Micropterus salmoides	0.0		Chronic
Hydracarina	Acipenser baerii	0.0		Chronic
Hydracarina	Oncorhynchus mykiss	0.0		Chronic
Hydracarina	Salmo salar	0.0		Chronic
Hydracarina	Salmo trutta	0.0		Chronic
Hydrilla verticillata	Ctenopharyngodon idella	0.0		Chronic
Hydrophilidae	Anguilla anguilla	0.0		Chronic
Hydrophilidae	Carassius auratus	0.0		Chronic
Hydrophilidae	Carassius carassius	0.0		Chronic
Hydrophilidae	Cyprinus carpio	0.0		Chronic
Hydrophilidae	Ictalurus punctatus	0.0		Chronic
Hydrophilidae	Oncorhynchus mykiss	0.0		Chronic
Hydrophilidae	Salmo salar	0.0		Chronic
Hydrophilidae	Salmo trutta	0.0		Chronic
Hydrozoa	Anguilla anguilla	0.0		Chronic
Hydrozoa	Gadus morhua	0.0		Chronic
Hydrozoa	Homarus americanus	0.0		Chronic
Hydrozoa	Ictalurus punctatus	0.0		Chronic
Hydrozoa	Oncorhynchus tshawytscha	0.0		Chronic
Hydrozoa	Pagrus auratus	0.0		Chronic
Hydrozoa	Paracentrotus lividus	0.0		Chronic
Hygrotus versicolor	Anguilla anguilla	0.0		Chronic
Hygrotus versicolor	Carassius auratus	0.0		Chronic
Hygrotus versicolor	Carassius carassius	0.0		Chronic
Hygrotus versicolor	Cyprinus carpio	0.0		Chronic
Hygrotus versicolor	Oncorhynchus mykiss	0.0		Chronic
Hygrotus versicolor	Salmo salar	0.0		Chronic
Hygrotus versicolor	Salmo trutta	0.0		Chronic
Hymenoptera	Anguilla anguilla	0.0		Chronic
Hymenoptera	Carassius auratus	0.0		Chronic
Hymenoptera	Carassius carassius	0.0		Chronic
Hymenoptera	Clarias gariepinus	0.0		Chronic
Hymenoptera	Cyprinus carpio	0.0		Chronic
Hymenoptera	Danio rerio	0.0		Chronic
Hymenoptera	Ictalurus punctatus	0.0		Chronic
Hymenoptera	Oncorhynchus mykiss	0.0		Chronic
Hymenoptera	Oncorhynchus tshawytscha	0.0		Chronic
Hymenoptera	Poecilia reticulata	0.0		Chronic
Hymenoptera	Salmo salar	0.0		Chronic
Hymenoptera	Salmo trutta	0.0		Chronic
Hypophthalmichthys molitrix	Anguilla anguilla	0.0		Chronic
Hypophthalmichthys molitrix	Micropterus salmoides	0.0		Chronic
Hypophthalmichthys molitrix	Oncorhynchus mykiss	0.0		Chronic
Hypophthalmichthys molitrix	Salmo salar	0.0		Chronic
Hypophthalmichthys molitrix	Salmo trutta	0.0		Chronic
Insecta	Acipenser baerii	0.0		Chronic
Insecta	Acipenser ruthenus	0.0		Chronic
Insecta	Anguilla anguilla	0.0		Chronic
Insecta	Anguilla japonica	0.0		Chronic
Insecta	Carassius auratus	0.0		Chronic
Insecta	Channa striata	0.0		Chronic
Insecta	Chimaera monstrosa	0.0		Chronic
Insecta	Clarias gariepinus	0.0		Chronic
Insecta	Colossoma macropomum	0.0		Chronic
Insecta	Cyprinus carpio	0.0		Chronic
Insecta	Danio rerio	0.0		Chronic
Insecta	Dicentrarchus	0.0		Chronic
Insecta	Dicentrarchus labrax	0.0		Chronic
Insecta	Gadus morhua	0.0		Chronic
Insecta	Gambusia holbrooki	0.0		Chronic
Insecta	Ictalurus punctatus	0.0		Chronic
Insecta	Labeo rohita	0.0		Chronic
Insecta	Lateolabrax japonicus	0.0		Chronic
Insecta	Lates calcarifer	0.0		Chronic
Insecta	Lepomis macrochirus	0.0		Chronic
Insecta	Lithobates catesbeianus	0.0		Chronic
Insecta	Micropterus salmoides	0.0		Chronic
Insecta	Monopterus albus	0.0		Chronic
Insecta	Mylopharyngodon piceus	0.0		Chronic
Insecta	Oncorhynchus aguabonita	0.0		Chronic
Insecta	Oncorhynchus gorbuscha	0.0		Chronic
Insecta	Oncorhynchus mykiss	0.0		Chronic
Insecta	Oncorhynchus tshawytscha	0.0		Chronic
Insecta	Oreochromis niloticus	0.0		Chronic
Insecta	Palaemon elegans	0.0		Chronic
Insecta	Pangasianodon hypophthalmus	0.0		Chronic
Insecta	Pangasius pangasius	0.0		Chronic
Insecta	Pimephales promelas	0.0		Chronic
Insecta	Poecilia reticulata	0.0		Chronic
Insecta	Procambarus clarkii	0.0		Chronic
Insecta	Rhamdia quelen	0.0		Chronic
Insecta	Salmo macrostigma	0.0		Chronic
Insecta	Salmo salar	0.0		Chronic
Insecta	Salmo trutta	0.0		Chronic
Insecta	Sparus aurata	0.0		Chronic
Insecta	Trachinotus ovatus	0.0		Chronic
Insecta	Trichopodus pectoralis	0.0		Chronic
Ipomoea aquatica	Ctenopharyngodon idella	0.0		Chronic
Isochrysis galbana	Artemia franciscana	0.0		Chronic
Isochrysis galbana	Artemia salina	0.0		Chronic
Keratella cochlearis	Pimephales promelas	0.0		Chronic
Keratella quadrata	Oreochromis niloticus	0.0		Chronic
Labeo rohita	Channa striata	0.0		Chronic
Laminaria digitata	Oncorhynchus mykiss	0.0		Chronic
Laminaria digitata	Salmo salar	0.0		Chronic
Lemna minor	Ctenopharyngodon idella	0.0		Chronic
Lepidoptera	Anguilla anguilla	0.0		Chronic
Lepidoptera	Carassius auratus	0.0		Chronic
Lepidoptera	Carassius carassius	0.0		Chronic
Lepidoptera	Cyprinus carpio	0.0		Chronic
Lepidoptera	Oncorhynchus mykiss	0.0		Chronic
Lepidoptera	Salmo salar	0.0		Chronic
Lepidoptera	Salmo trutta	0.0		Chronic
Lepomis cyanellus	Micropterus salmoides	0.0		Chronic
Lepomis macrochirus	Ictalurus punctatus	0.0		Chronic
Lepomis macrochirus	Micropterus salmoides	0.0		Chronic
Lepomis macrochirus	Salmo trutta	0.0		Chronic
Leptocheirus plumulosus	Lepomis macrochirus	0.0		Chronic
Libellulidae	Clarias gariepinus	0.0		Chronic
Limnodrilus hoffmeisteri	Danio rerio	0.0		Chronic
Lithobates catesbeianus	Lepomis macrochirus	0.0		Chronic
Lithobates pipiens	Lithobates catesbeianus	0.0		Chronic
Lolium perenne	Ctenopharyngodon idella	0.0		Chronic
Lota lota	Anguilla anguilla	0.0		Chronic
Lota lota	Micropterus salmoides	0.0		Chronic
Lota lota	Oncorhynchus mykiss	0.0		Chronic
Lota lota	Salmo salar	0.0		Chronic
Lota lota	Salmo trutta	0.0		Chronic
Lumbricus terrestris	Lepomis macrochirus	0.0		Chronic
Lymnaea stagnalis	Salmo trutta	0.0		Chronic
Macoma balthica	Gadus morhua	0.0		Chronic
Macrobrachium rosenbergii	Lates calcarifer	0.0		Chronic
Magnoliophyta	Pangasianodon hypophthalmus	0.0		Chronic
Magnoliophyta	Piaractus mesopotamicus	0.0		Chronic
Magnoliophyta	Rhamdia quelen	0.0		Chronic
Magnoliopsida	Cyprinus carpio	0.0		Chronic
Melanoides tuberculata	Mylopharyngodon piceus	0.0		Chronic
Menidia beryllina	Micropterus salmoides	0.0		Chronic
Mesocyclops edax	Gadus morhua	0.0		Chronic
Mesocyclops edax	Pimephales promelas	0.0		Chronic
Micropterus dolomieu	Micropterus salmoides	0.0		Chronic
Mollusca	Acipenser baerii	0.0		Chronic
Mollusca	Acipenser ruthenus	0.0		Chronic
Mollusca	Anguilla anguilla	0.0		Chronic
Mollusca	Carassius auratus	0.0		Chronic
Mollusca	Channa striata	0.0		Chronic
Mollusca	Chimaera monstrosa	0.0		Chronic
Mollusca	Clarias gariepinus	0.0		Chronic
Mollusca	Cyprinus carpio	0.0		Chronic
Mollusca	Epinephelus coioides	0.0		Chronic
Mollusca	Epinephelus flavocaeruleus	0.0		Chronic
Mollusca	Epinephelus malabaricus	0.0		Chronic
Mollusca	Gadus morhua	0.0		Chronic
Mollusca	Homarus americanus	0.0		Chronic
Mollusca	Ictalurus punctatus	0.0		Chronic
Mollusca	Lateolabrax japonicus	0.0		Chronic
Mollusca	Lates calcarifer	0.0		Chronic
Mollusca	Lepomis macrochirus	0.0		Chronic
Mollusca	Micropterus salmoides	0.0		Chronic
Mollusca	Monopterus albus	0.0		Chronic
Mollusca	Mylopharyngodon piceus	0.0		Chronic
Mollusca	Oncorhynchus gorbuscha	0.0		Chronic
Mollusca	Oncorhynchus mykiss	0.0		Chronic
Mollusca	Oncorhynchus tshawytscha	0.0		Chronic
Mollusca	Pagrus auratus	0.0		Chronic
Mollusca	Pangasius pangasius	0.0		Chronic
Mollusca	Paralichthys olivaceus	0.0		Chronic
Mollusca	Penaeus monodon	0.0		Chronic
Mollusca	Pimephales promelas	0.0		Chronic
Mollusca	Procambarus clarkii	0.0		Chronic
Mollusca	Rhamdia quelen	0.0		Chronic
Mollusca	Salmo trutta	0.0		Chronic
Mollusca	Seriola dumerili	0.0		Chronic
Mollusca	Sparus aurata	0.0		Chronic
Mollusca	Trachinotus ovatus	0.0		Chronic
Mollusca	Trichopodus pectoralis	0.0		Chronic
Morone chrysops	Ictalurus punctatus	0.0		Chronic
Musculium transversum	Carassius carassius	0.0		Chronic
Musculium transversum	Micropterus salmoides	0.0		Chronic
Myoxocephalus octodecemspinosus	Gadus morhua	0.0		Chronic
Myoxocephalus octodecemspinosus	Seriola dumerili	0.0		Chronic
Myriophyllum spicatum	Ctenopharyngodon idella	0.0		Chronic
Mytilus edulis	Anguilla anguilla	0.0		Chronic
Mytilus edulis	Gadus morhua	0.0		Chronic
Mytilus edulis	Homarus americanus	0.0		Chronic
Mytilus edulis	Salmo trutta	0.0		Chronic
Mytilus galloprovincialis	Sparus aurata	0.0		Chronic
Naididae	Gadus morhua	0.0		Chronic
Nematoda	Anguilla anguilla	0.0		Chronic
Nematoda	Dicentrarchus	0.0		Chronic
Nematoda	Gadus morhua	0.0		Chronic
Neomysis integer	Anguilla anguilla	0.0		Chronic
Notemigonus crysoleucas	Micropterus salmoides	0.0		Chronic
Oligochaeta	Acipenser baerii	0.0		Chronic
Oligochaeta	Acipenser ruthenus	0.0		Chronic
Oligochaeta	Cyprinus carpio	0.0		Chronic
Oligochaeta	Ictalurus punctatus	0.0		Chronic
Oligochaeta	Micropterus salmoides	0.0		Chronic
Oligochaeta	Oncorhynchus aguabonita	0.0		Chronic
Oligochaeta	Oncorhynchus mykiss	0.0		Chronic
Oligochaeta	Oncorhynchus tshawytscha	0.0		Chronic
Oligochaeta	Salmo salar	0.0		Chronic
Oligochaeta	Salmo trutta	0.0		Chronic
Oncorhynchus clarkii	Oncorhynchus mykiss	0.0		Chronic
Oncorhynchus kisutch	Ictalurus punctatus	0.0		Chronic
Oncorhynchus kisutch	Oncorhynchus mykiss	0.0		Chronic
Oncorhynchus kisutch	Oncorhynchus tshawytscha	0.0		Chronic
Oncorhynchus mykiss	Anguilla anguilla	0.0		Chronic
Oncorhynchus mykiss	Ictalurus punctatus	0.0		Chronic
Oncorhynchus mykiss	Micropterus salmoides	0.0		Chronic
Oncorhynchus mykiss	Oncorhynchus aguabonita	0.0		Chronic
Oncorhynchus mykiss	Oncorhynchus tshawytscha	0.0		Chronic
Oncorhynchus mykiss	Salmo salar	0.0		Chronic
Oncorhynchus mykiss	Salmo trutta	0.0		Chronic
Oncorhynchus nerka	Ictalurus punctatus	0.0		Chronic
Oncorhynchus nerka	Oncorhynchus mykiss	0.0		Chronic
Oncorhynchus tshawytscha	Ictalurus punctatus	0.0		Chronic
Oncorhynchus tshawytscha	Micropterus salmoides	0.0		Chronic
Oncorhynchus tshawytscha	Oncorhynchus mykiss	0.0		Chronic
Oreochromis mossambicus	Clarias gariepinus	0.0		Chronic
Oreochromis mossambicus	Micropterus salmoides	0.0		Chronic
Oreochromis niloticus	Clarias gariepinus	0.0		Chronic
Ostracoda	Acipenser baerii	0.0		Chronic
Ostracoda	Anguilla anguilla	0.0		Chronic
Ostracoda	Carassius auratus	0.0		Chronic
Ostracoda	Danio rerio	0.0		Chronic
Ostracoda	Gadus morhua	0.0		Chronic
Ostracoda	Ictalurus punctatus	0.0		Chronic
Ostracoda	Lateolabrax japonicus	0.0		Chronic
Ostracoda	Oncorhynchus gorbuscha	0.0		Chronic
Ostracoda	Palaemon elegans	0.0		Chronic
Ostracoda	Pandalus borealis	0.0		Chronic
Ostracoda	Pimephales promelas	0.0		Chronic
Ostracoda	Poecilia reticulata	0.0		Chronic
Ostracoda	Salmo salar	0.0		Chronic
Ostracoda	Salmo trutta	0.0		Chronic
Ostracoda	Sparus aurata	0.0		Chronic
Ostracoda	Trachinotus ovatus	0.0		Chronic
Pacifastacus leniusculus	Anguilla anguilla	0.0		Chronic
Pacifastacus leniusculus	Carassius auratus	0.0		Chronic
Pacifastacus leniusculus	Carassius carassius	0.0		Chronic
Pacifastacus leniusculus	Cyprinus carpio	0.0		Chronic
Pacifastacus leniusculus	Ictalurus punctatus	0.0		Chronic
Pacifastacus leniusculus	Micropterus salmoides	0.0		Chronic
Pacifastacus leniusculus	Oncorhynchus mykiss	0.0		Chronic
Pacifastacus leniusculus	Salmo salar	0.0		Chronic
Pacifastacus leniusculus	Salmo trutta	0.0		Chronic
Palaemon serratus	Anguilla anguilla	0.0		Chronic
Palaemon serratus	Palaemon elegans	0.0		Chronic
Palaemon serratus	Salmo salar	0.0		Chronic
Palaemon serratus	Salmo trutta	0.0		Chronic
Palaemonetes argentinus	Rhamdia quelen	0.0		Chronic
Palmaria palmata	Palaemon elegans	0.0		Chronic
Palmaria palmata	Paracentrotus lividus	0.0		Chronic
Palmaria palmata	Salmo salar	0.0		Chronic
Paracentrotus lividus	Gadus morhua	0.0		Chronic
Paranephrops zealandicus	Salmo trutta	0.0		Chronic
Paratya australiensis	Oncorhynchus mykiss	0.0		Chronic
Parophrys vetulus	Oncorhynchus tshawytscha	0.0		Chronic
Passer domesticus	Lithobates catesbeianus	0.0		Chronic
Perca flavescens	Micropterus salmoides	0.0		Chronic
Perca flavescens	Oncorhynchus mykiss	0.0		Chronic
Perca flavescens	Oncorhynchus tshawytscha	0.0		Chronic
Perinereis nuntia	Penaeus monodon	0.0		Chronic
Peromyscus maniculatus	Micropterus salmoides	0.0		Chronic
Persicaria amphibia	Ctenopharyngodon idella	0.0		Chronic
Petromyzon marinus	Salmo trutta	0.0		Chronic
Phragmites australis	Ctenopharyngodon idella	0.0		Chronic
Phragmites australis	Daphnia magna	0.0		Chronic
Physa fontinalis	Carassius carassius	0.0		Chronic
Physa fontinalis	Salmo trutta	0.0		Chronic
Physella acuta	Cyprinus carpio	0.0		Chronic
Physella acuta	Procambarus clarkii	0.0		Chronic
Physidae	Carassius carassius	0.0		Chronic
Physidae	Oncorhynchus mykiss	0.0		Chronic
Picea sitchensis	Oncorhynchus tshawytscha	0.0		Chronic
Pimephales promelas	Ictalurus punctatus	0.0		Chronic
Pimephales promelas	Micropterus salmoides	0.0		Chronic
Pimephales promelas	Oncorhynchus mykiss	0.0		Chronic
