id	predecessor_pubchemid	predecessor_casrn	predecessor_smiles	successor_smiles	successor_pubchemid	reaction_name	reaction_smiles	enzyme	biosystem	transformation	source
RID00108	CID:276389	CAS:26833-85-2	COC(=O)C[C@@](C(=O)O[C@@H]1C(=C[C@]23[C@@H]1c1cc4OCOc4cc1CCN3CCC2)OC)(CCC(O)(C)C)O	CO	887	EAWAG_RULE_BT0024_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00108	CID:276389	CAS:26833-85-2	COC(=O)C[C@@](C(=O)O[C@@H]1C(=C[C@]23[C@@H]1c1cc4OCOc4cc1CCN3CCC2)OC)(CCC(O)(C)C)O	[O-]C(=O)[C@@](O)(CCC(O)(C)C)CC(OC)=O		EAWAG_RULE_BT0024_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00108	CID:276389	CAS:26833-85-2	COC(=O)C[C@@](C(=O)O[C@@H]1C(=C[C@]23[C@@H]1c1cc4OCOc4cc1CCN3CCC2)OC)(CCC(O)(C)C)O	C1([C@@H]2[C@@]3(N(CC[C@H2]3)CCC=4C2=CC=5OCOC5C4)C=C1OC)O	11012507	EAWAG_RULE_BT0024_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00108	CID:276389	CAS:26833-85-2	COC(=O)C[C@@](C(=O)O[C@@H]1C(=C[C@]23[C@@H]1c1cc4OCOc4cc1CCN3CCC2)OC)(CCC(O)(C)C)O	O([C@H]1[C@@H]2[C@@]3(N(CC[C@H2]3)CCC=4C2=CC=5OCOC5C4)C=C1OC)C(=O)C(=[OH])CCC(O)(C)C		EAWAG_RULE_BT0427		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00108	CID:276389	CAS:26833-85-2	COC(=O)C[C@@](C(=O)O[C@@H]1C(=C[C@]23[C@@H]1c1cc4OCOc4cc1CCN3CCC2)OC)(CCC(O)(C)C)O	CC(OC)=O	6584	EAWAG_RULE_BT0427		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00256	CID:6249	CAS:69-53-4	N[C@H](c1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C	S1[C@H]2N([C@H](C1(C)C)C(O)=O)C(=O)[C@H]2NC(=O)C(C3=CC=CC=C3)=O	170454953	EAWAG_RULE_BT0063_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00256	CID:6249	CAS:69-53-4	N[C@H](c1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C	S1[C@H]2N([C@H](C1(C)C)C(O)=O)C(=O)[C@H]2N	11082	EAWAG_RULE_BT0067_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00256	CID:6249	CAS:69-53-4	N[C@H](c1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C	C(=O)([C@H](N)C1=CC=CC=C1)O	70134	EAWAG_RULE_BT0067_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00256	CID:6249	CAS:69-53-4	N[C@H](c1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C	S1([C@H]2N([C@H](C1(C)C)C(O)=O)C(=O)[C@H]2NC(=O)[C@H](N)C3=CC=CC=C3)=O	7329584	EAWAG_RULE_BT0162		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00256	CID:6249	CAS:69-53-4	N[C@H](c1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C	S1[C@H]2N([C@H](C1(C)C)C(O)=O)C(=O)C2O	67877203	EAWAG_RULE_BT0243		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00256	CID:6249	CAS:69-53-4	N[C@H](c1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C	NC(=O)[C@H](N)C1=CC=CC=C1	729987	EAWAG_RULE_BT0243		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00256	CID:6249	CAS:69-53-4	N[C@H](c1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C	SC([C@@H](N1C([C@@H](C1=O)NC(=O)[C@H](N)C2=CC=CC=C2)=O)C(O)=O)(C)C		EAWAG_RULE_BT0259		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00256	CID:6249	CAS:69-53-4	N[C@H](c1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C	S1[C@@H](N[C@H](C1(C)C)C(O)=O)[C@@H](C(=O)[O-])NC(=O)[C@H](N)C2=CC=CC=C2		EAWAG_RULE_BT0430		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00283	CID:6755	CAS:83-72-7	O=C1C=C(O)c2c(C1=O)cccc2	OC=1C=2C(C(=O)C(=O)C1)=C(C(=CC2)O)O	71387363	EAWAG_RULE_BT0005_PATTERN3		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00283	CID:6755	CAS:83-72-7	O=C1C=C(O)c2c(C1=O)cccc2	OC=1C=2C(C(=O)C(=O)C1)=CC(=C(C2)O)O	19105626	EAWAG_RULE_BT0005_PATTERN3		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00283	CID:6755	CAS:83-72-7	O=C1C=C(O)c2c(C1=O)cccc2	OC=1C=2C(C(=O)C(=O)C1)=CC=C(C2O)O	71387364	EAWAG_RULE_BT0005_PATTERN3		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00283	CID:6755	CAS:83-72-7	O=C1C=C(O)c2c(C1=O)cccc2	O=C1C=2C(C(=O)C(=O)C1)=CC=CC2	10125107	EAWAG_RULE_BT0044		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00283	CID:6755	CAS:83-72-7	O=C1C=C(O)c2c(C1=O)cccc2	OC=1C=2C(C(=O)OC(=O)C1)=CC=CC2		EAWAG_RULE_BT0071		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00283	CID:6755	CAS:83-72-7	O=C1C=C(O)c2c(C1=O)cccc2	OC=1C=2C(=CC=CC2)OC(=O)C(=O)C1		EAWAG_RULE_BT0071		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00048	CID:149096	CAS:100986-85-4	CN1CCN(CC1)c1c(F)cc2c3c1OC[C@@H](n3cc(c2=O)C(=O)O)C	FC1=C(N2CCN(CC2)C)C(OCC(C)=O)=C3NC=C(C(C3=C1)=O)C(O)=O		EAWAG_RULE_BT0063_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00048	CID:149096	CAS:100986-85-4	CN1CCN(CC1)c1c(F)cc2c3c1OC[C@@H](n3cc(c2=O)C(=O)O)C	FC1=C(N(CC=O)CCNC)C=2OC[C@@H](N3C2C(=C1)C(=O)C(=C3)C(O)=O)C		EAWAG_RULE_BT0063_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00048	CID:149096	CAS:100986-85-4	CN1CCN(CC1)c1c(F)cc2c3c1OC[C@@H](n3cc(c2=O)C(=O)O)C	FC1=C(NCCN(CC=O)C)C=2OC[C@@H](N3C2C(=C1)C(=O)C(=C3)C(O)=O)C		EAWAG_RULE_BT0063_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00048	CID:149096	CAS:100986-85-4	CN1CCN(CC1)c1c(F)cc2c3c1OC[C@@H](n3cc(c2=O)C(=O)O)C	FC1=C(N2CCNCC2)C=3OC[C@@H](N4C3C(=C1)C(=O)C(=C4)C(O)=O)C	10958963	EAWAG_RULE_BT0063_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00048	CID:149096	CAS:100986-85-4	CN1CCN(CC1)c1c(F)cc2c3c1OC[C@@H](n3cc(c2=O)C(=O)O)C	FC1=C(N2CCN(CC2)C)C=3OC([C@@H](N4C3C(=C1)C(=O)C(=C4)C(O)=O)C)O		EAWAG_RULE_BT0073		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00048	CID:149096	CAS:100986-85-4	CN1CCN(CC1)c1c(F)cc2c3c1OC[C@@H](n3cc(c2=O)C(=O)O)C	FC1=C(N2CCN(CC2)C)C(O)=C3N([C@H](CO)C)C=C(C(C3=C1)=O)C(O)=O		EAWAG_RULE_BT0158_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00325	CID:86325777	CAS:775351-88-7	O=C(N1CC[C@@]2(C1)ON=C(C2)C(=O)O)OC(C)(C)C	O1N=C(C[C@@]12C(CN(C2)C(OC(C)(C)C)=O)O)C(O)=O		EAWAG_RULE_BT0242_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00325	CID:86325777	CAS:775351-88-7	O=C(N1CC[C@@]2(C1)ON=C(C2)C(=O)O)OC(C)(C)C	O1N=C(C[C@@]12CCNC2)C(O)=O		EAWAG_RULE_BT0318_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00136	CID:38103	CAS:38821-53-3	O=C([C@@H](C1=CCC=CC1)N)N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)C	S1[C@H]2N(C(=O)[C@H]2NC(=O)[C@H](N)C=3CC=CCC3)C(C(C1)(C)O)C(O)=O		EAWAG_RULE_BT0021_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00136	CID:38103	CAS:38821-53-3	O=C([C@@H](C1=CCC=CC1)N)N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)C	S1[C@H]2N(C(=O)[C@H]2NC(=O)C(C=3CC=CCC3)=O)C(=C(C1)C)C(O)=O		EAWAG_RULE_BT0063_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00136	CID:38103	CAS:38821-53-3	O=C([C@@H](C1=CCC=CC1)N)N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)C	S1[C@H]2N(C(=O)[C@H]2N)C(=C(C1)C)C(O)=O	33498	EAWAG_RULE_BT0067_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00136	CID:38103	CAS:38821-53-3	O=C([C@@H](C1=CCC=CC1)N)N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)C	C(=O)([C@H](N)C=1CC=CCC1)O	1268102	EAWAG_RULE_BT0067_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00136	CID:38103	CAS:38821-53-3	O=C([C@@H](C1=CCC=CC1)N)N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)C	S1([C@H]2N(C(=O)[C@H]2NC(=O)[C@H](N)C=3CC=CCC3)C(=C(C1)C)C(O)=O)=O	157010648	EAWAG_RULE_BT0162		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00136	CID:38103	CAS:38821-53-3	O=C([C@@H](C1=CCC=CC1)N)N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)C	S1[C@H]2N(C(=O)C2O)C(=C(C1)C)C(O)=O		EAWAG_RULE_BT0243		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00136	CID:38103	CAS:38821-53-3	O=C([C@@H](C1=CCC=CC1)N)N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)C	NC(=O)[C@H](N)C=1CC=CCC1	67644759	EAWAG_RULE_BT0243		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00136	CID:38103	CAS:38821-53-3	O=C([C@@H](C1=CCC=CC1)N)N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)C	SCC(=C(N1C([C@@H](C1=O)NC(=O)[C@H](N)C=2CC=CCC2)=O)C(O)=O)C		EAWAG_RULE_BT0259		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00136	CID:38103	CAS:38821-53-3	O=C([C@@H](C1=CCC=CC1)N)N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)C	S[C@H]1N(C(=O)[C@H]1NC(=O)[C@H](N)C=2CC=CCC2)C(=C(C=O)C)C(O)=O		EAWAG_RULE_BT0259		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00136	CID:38103	CAS:38821-53-3	O=C([C@@H](C1=CCC=CC1)N)N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)C	S1[C@H]2N(C(=O)[C@H]2NC(=O)[C@H](N)C=3CCCCC3)C(=C(C1)C)C(O)=O	101668599	EAWAG_RULE_BT0291_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00136	CID:38103	CAS:38821-53-3	O=C([C@@H](C1=CCC=CC1)N)N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)C	S1[C@H]2N(C(=O)[C@H]2NC(=O)[C@H](N)C3CC=CCC3)C(=C(C1)C)C(O)=O		EAWAG_RULE_BT0291_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00136	CID:38103	CAS:38821-53-3	O=C([C@@H](C1=CCC=CC1)N)N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)C	S1[C@@H](NC(=C(C1)C)C(O)=O)[C@@H](C(=O)[O-])NC(=O)[C@H](N)C=2CC=CCC2		EAWAG_RULE_BT0430		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00166	CID:446925	CAS:502-65-8	C/C(=C\C=C\C=C(\C=C\C=C(\C=C\C=C(\CCC=C(C)C)/C)/C)/C)/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C	C(CC=C(C)C)C(C)C/C=C/C(/C)=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C)\C)/C		EAWAG_RULE_BT0291_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00166	CID:446925	CAS:502-65-8	C/C(=C\C=C\C=C(\C=C\C=C(\C=C\C=C(\CCC=C(C)C)/C)/C)/C)/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C	C(CC=C(C)C)/C(/C)=C/CC/C(/C)=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C)\C)/C	5280789	EAWAG_RULE_BT0291_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00166	CID:446925	CAS:502-65-8	C/C(=C\C=C\C=C(\C=C\C=C(\C=C\C=C(\CCC=C(C)C)/C)/C)/C)/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C	C(CC=C(C)C)/C(/C)=C/C=C/C(C)C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C)\C)/C		EAWAG_RULE_BT0291_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00166	CID:446925	CAS:502-65-8	C/C(=C\C=C\C=C(\C=C\C=C(\C=C\C=C(\CCC=C(C)C)/C)/C)/C)/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C	C(CC=C(C)C)/C(/C)=C/C=C/C(/C)=C/CC/C(=C/C=C/C=C(/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C)\C)/C		EAWAG_RULE_BT0291_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00166	CID:446925	CAS:502-65-8	C/C(=C\C=C\C=C(\C=C\C=C(\C=C\C=C(\CCC=C(C)C)/C)/C)/C)/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C	C(CC=C(C)C)/C(/C)=C/C=C/C(/C)=C/C=C/C(C/C=C/C=C(/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C)\C)C		EAWAG_RULE_BT0291_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00166	CID:446925	CAS:502-65-8	C/C(=C\C=C\C=C(\C=C\C=C(\C=C\C=C(\CCC=C(C)C)/C)/C)/C)/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C	C(CC=C(C)C)/C(/C)=C/C=C/C(/C)=C/C=C/C(=C/CC/C=C(/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C)\C)/C		EAWAG_RULE_BT0291_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00166	CID:446925	CAS:502-65-8	C/C(=C\C=C\C=C(\C=C\C=C(\C=C\C=C(\CCC=C(C)C)/C)/C)/C)/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C	C(CC=C(C)C)/C(/C)=C/C=C/C(/C)=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C=C(/CCCC(C)C)\C)\C)\C)/C	13006512	EAWAG_RULE_BT0291_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00074	CID:2082	CAS:54965-21-8	CCCSc1ccc2c(c1)[nH]c(n2)NC(=O)OC	S(C1=CC=2NC(=NC2C=C1)NC(=O)O)CCC	15044867	EAWAG_RULE_BT0023_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00074	CID:2082	CAS:54965-21-8	CCCSc1ccc2c(c1)[nH]c(n2)NC(=O)OC	S(C1=CC=2NC(=NC2C=C1)NC(OC)=O)(CCC)=O	83969	EAWAG_RULE_BT0162		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00074	CID:2082	CAS:54965-21-8	CCCSc1ccc2c(c1)[nH]c(n2)NC(=O)OC	SC1=CC=2NC(=NC2C=C1)NC(OC)=O	15908479	EAWAG_RULE_BT0259		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00074	CID:2082	CAS:54965-21-8	CCCSc1ccc2c(c1)[nH]c(n2)NC(=O)OC	O=CCC	527	EAWAG_RULE_BT0259		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00171	CID:4583	CAS:82419-36-1	CN1CCN(CC1)c1c(F)cc2c3c1OCC(n3cc(c2=O)C(=O)O)C	FC1=C(N2CCN(CC2)C)C(OCC(C)=O)=C3NC=C(C(C3=C1)=O)C(O)=O		EAWAG_RULE_BT0063_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00171	CID:4583	CAS:82419-36-1	CN1CCN(CC1)c1c(F)cc2c3c1OCC(n3cc(c2=O)C(=O)O)C	FC1=C(N(CC=O)CCNC)C=2OCC(N3C2C(=C1)C(=O)C(=C3)C(O)=O)C		EAWAG_RULE_BT0063_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00171	CID:4583	CAS:82419-36-1	CN1CCN(CC1)c1c(F)cc2c3c1OCC(n3cc(c2=O)C(=O)O)C	FC1=C(NCCN(CC=O)C)C=2OCC(N3C2C(=C1)C(=O)C(=C3)C(O)=O)C		EAWAG_RULE_BT0063_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00171	CID:4583	CAS:82419-36-1	CN1CCN(CC1)c1c(F)cc2c3c1OCC(n3cc(c2=O)C(=O)O)C	FC1=C(N2CCNCC2)C=3OCC(N4C3C(=C1)C(=O)C(=C4)C(O)=O)C	11725233	EAWAG_RULE_BT0063_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00171	CID:4583	CAS:82419-36-1	CN1CCN(CC1)c1c(F)cc2c3c1OCC(n3cc(c2=O)C(=O)O)C	FC1=C(N2CCN(CC2)C)C=3OC(C(N4C3C(=C1)C(=O)C(=C4)C(O)=O)C)O		EAWAG_RULE_BT0073		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00171	CID:4583	CAS:82419-36-1	CN1CCN(CC1)c1c(F)cc2c3c1OCC(n3cc(c2=O)C(=O)O)C	FC1=C(N2CCN(CC2)C)C(O)=C3N(C(CO)C)C=C(C(C3=C1)=O)C(O)=O		EAWAG_RULE_BT0158_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00288	CID:68238	CAS:527-17-3	CC1=C(C)C(=O)C(=C(C1=O)C)C	O=C1C(=C(C(C(=C(C)O1)C)=O)C)C		EAWAG_RULE_BT0071		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00288	CID:68238	CAS:527-17-3	CC1=C(C)C(=O)C(=C(C1=O)C)C	OC1C(C(C(O)C(C1C)C)C)C	21885370	EAWAG_RULE_BT0107		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00288	CID:68238	CAS:527-17-3	CC1=C(C)C(=O)C(=C(C1=O)C)C	O=C1C(C(C(=O)C(=C1C)C)C)C	58445891	EAWAG_RULE_BT0291_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00104	CID:2726	CAS:50-53-3	CN(CCCN1c2ccccc2Sc2c1cc(Cl)cc2)C	C1=CC=2N(CCCN(C)C)C=3C(SC2C=C1)=CC=CC3	4926	EAWAG_RULE_BT0029		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00104	CID:2726	CAS:50-53-3	CN(CCCN1c2ccccc2Sc2c1cc(Cl)cc2)C	ClC1=CC=2NC=3C(SC2C=C1)=CC=CC3	7088	EAWAG_RULE_BT0063_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00104	CID:2726	CAS:50-53-3	CN(CCCN1c2ccccc2Sc2c1cc(Cl)cc2)C	C(CCN(C)C)=O	546946	EAWAG_RULE_BT0063_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00104	CID:2726	CAS:50-53-3	CN(CCCN1c2ccccc2Sc2c1cc(Cl)cc2)C	ClC1=CC=2N(CCC=O)C=3C(SC2C=C1)=CC=CC3		EAWAG_RULE_BT0063_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00104	CID:2726	CAS:50-53-3	CN(CCCN1c2ccccc2Sc2c1cc(Cl)cc2)C	N(C)C	674	EAWAG_RULE_BT0063_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00104	CID:2726	CAS:50-53-3	CN(CCCN1c2ccccc2Sc2c1cc(Cl)cc2)C	ClC1=CC=2N(CCCNC)C=3C(SC2C=C1)=CC=CC3	62875	EAWAG_RULE_BT0063_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00104	CID:2726	CAS:50-53-3	CN(CCCN1c2ccccc2Sc2c1cc(Cl)cc2)C	ClC1=CC=2N(CCCN(C)C)C=3C(S(C2C=C1)=O)=CC=CC3	70413	EAWAG_RULE_BT0162		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00104	CID:2726	CAS:50-53-3	CN(CCCN1c2ccccc2Sc2c1cc(Cl)cc2)C	ClC1=[CH](C(=C(SC=2C(NCCCN(C)C)=CC=CC2)C=C1)O)O		EAWAG_RULE_BT0374_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00245	CID:5959	CAS:56-75-7	OC[C@H]([C@@H](c1ccc(cc1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl	ClC(Cl)C(=O)N[C@@H]([C@H](O)C1=CC=C([N+]([O-])=O)C=C1)C=O		EAWAG_RULE_BT0001		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00245	CID:5959	CAS:56-75-7	OC[C@H]([C@@H](c1ccc(cc1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl	ClC(Cl)C(=O)N[C@@H](C(=O)C1=CC=C([N+]([O-])=O)C=C1)CO	124301716	EAWAG_RULE_BT0002		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00245	CID:5959	CAS:56-75-7	OC[C@H]([C@@H](c1ccc(cc1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl	ClC(C(=O)N[C@@H]([C@H](O)C1=CC=C([N+]([O-])=O)C=C1)CO)O		EAWAG_RULE_BT0022_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00245	CID:5959	CAS:56-75-7	OC[C@H]([C@@H](c1ccc(cc1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl	C(Cl)C(=O)N[C@@H]([C@H](O)C1=CC=C([N+]([O-])=O)C=C1)CO	911519	EAWAG_RULE_BT0029		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00245	CID:5959	CAS:56-75-7	OC[C@H]([C@@H](c1ccc(cc1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl	ClC(Cl)C(=O)N[C@@H]([C@H](O)C1=CC(=C(C=C1)O)O)CO		EAWAG_RULE_BT0042		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00245	CID:5959	CAS:56-75-7	OC[C@H]([C@@H](c1ccc(cc1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl	ClC(Cl)C(=O)O	6597	EAWAG_RULE_BT0067_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00245	CID:5959	CAS:56-75-7	OC[C@H]([C@@H](c1ccc(cc1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl	N[C@@H]([C@H](O)C1=CC=C([N+]([O-])=O)C=C1)CO	69745	EAWAG_RULE_BT0067_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00245	CID:5959	CAS:56-75-7	OC[C@H]([C@@H](c1ccc(cc1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl	ClC(Cl)C(=O)N[C@@H]([C@H](O)C1=CC=C(N)C=C1)CO	445896	EAWAG_RULE_BT0080		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00258	CID:6321424	CAS:70288-86-7	CO[C@H]1C[C@H](O[C@H]2[C@@H](C)/C=C/C=C/3\CO[C@H]4[C@]3(O)[C@@H](C=C([C@H]4O)C)C(=O)O[C@H]3C[C@@H](C/C=C/2\C)O[C@]2(C3)CC[C@@H]([C@H](O2)[C@H](CC)C)C)O[C@H]([C@@H]1O[C@H]1C[C@H](OC)[C@H]([C@@H](O1)C)O)C	O1[C@]2(O[C@H]3C[C@H](OC(=O)[C@H]4[C@@]5(O)[C@H](OCC5=C/C=C/[C@@H]([C@H](O[C@@H]6O[C@H]([C@H](O[C@@H]7O[C@H]([C@H](O)[C@@H](OC)C7)C)[C@@H](OC)C6)C)/C(=C/C3)/C)C)C(=O)C(=C4)C)C2)CC[C@@H]([C@H]1[C@H](CC)[C@H3])[C@H3]		EAWAG_RULE_BT0002		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
